time_window,avg_abs_power,avg_rel_power,sample_count,min_abs_power,max_abs_power,avg_abs_flow,total_flow_volume,start_time
"Row(start=Timestamp('2020-07-23 23:00:00'), end=Timestamp('2020-07-23 23:30:00'))",103804.88153286143,1038.048815328614,60,0.0,324826.52968924463,0.0009967046588263751,3118279.3723902875,2020-07-23 23:00:00
"Row(start=Timestamp('2020-07-23 23:30:00'), end=Timestamp('2020-07-24 00:00:00'))",133227.30363774014,1332.273036377401,59,0.0,423007.32924927596,0.001111120790062018,3066435.2678294084,2020-07-23 23:30:00
"Row(start=Timestamp('2020-07-24 00:00:00'), end=Timestamp('2020-07-24 00:30:00'))",129691.93154633229,1296.9193154633235,60,0.0,346659.1950560219,0.001193215829730628,3118535.1019688537,2020-07-24 00:00:00
"Row(start=Timestamp('2020-07-24 00:30:00'), end=Timestamp('2020-07-24 01:00:00'))",130242.15729819088,1302.4215729819089,60,0.0,329315.3265326577,0.0012016003063558764,3118659.8286023643,2020-07-24 00:30:00
"Row(start=Timestamp('2020-07-24 01:00:00'), end=Timestamp('2020-07-24 01:30:00'))",135517.2554515488,1355.1725545154884,59,0.0,288741.7337080774,0.0012771227690089332,3066799.860900424,2020-07-24 01:00:00
"Row(start=Timestamp('2020-07-24 01:30:00'), end=Timestamp('2020-07-24 02:00:00'))",135949.66133418228,1359.4966133418231,60,0.0,401643.45070541446,0.001282824923662969,3118901.710438192,2020-07-24 01:30:00
"Row(start=Timestamp('2020-07-24 02:00:00'), end=Timestamp('2020-07-24 02:30:00'))",130443.92592084616,1304.4392592084616,60,0.0,294870.43889663945,0.0012207273936572242,3119024.7915866417,2020-07-24 02:00:00
"Row(start=Timestamp('2020-07-24 02:30:00'), end=Timestamp('2020-07-24 03:00:00'))",120311.41404018344,1203.1141404018342,59,0.0,285451.8450506111,0.001117515729860936,3067157.5021029073,2020-07-24 02:30:00
"Row(start=Timestamp('2020-07-24 03:00:00'), end=Timestamp('2020-07-24 03:30:00'))",112948.7989398498,1129.4879893984983,60,0.0,271634.11383156606,0.0010443913696324735,3119265.833484842,2020-07-24 03:00:00
"Row(start=Timestamp('2020-07-24 03:30:00'), end=Timestamp('2020-07-24 04:00:00'))",107570.48567611804,1075.70485676118,60,0.0,317355.80738457077,0.0009912023460410557,3119387.594496808,2020-07-24 03:30:00
"Row(start=Timestamp('2020-07-24 04:00:00'), end=Timestamp('2020-07-24 04:30:00'))",106797.32146168148,1067.9732146168144,59,0.0,318210.6250595558,0.0009800245241841973,3067522.7321810396,2020-07-24 04:00:00
"Row(start=Timestamp('2020-07-24 04:30:00'), end=Timestamp('2020-07-24 05:00:00'))",112985.3171464287,1129.8531714642875,60,0.0,313610.25926958444,0.0010336487589563748,3119638.754805369,2020-07-24 04:30:00
"Row(start=Timestamp('2020-07-24 05:00:00'), end=Timestamp('2020-07-24 05:30:00'))",123499.5780726406,1234.995780726406,60,0.0,271885.6071341187,0.0011478872529753807,3119761.0876109144,2020-07-24 05:00:00
"Row(start=Timestamp('2020-07-24 05:30:00'), end=Timestamp('2020-07-24 06:00:00'))",137383.75000940723,1373.8375000940725,59,0.0,338508.15756927786,0.0012752575782342484,3067885.634719062,2020-07-24 05:30:00
"Row(start=Timestamp('2020-07-24 06:00:00'), end=Timestamp('2020-07-24 06:30:00'))",138142.5416606992,1381.4254166069927,60,0.0,309559.1410879712,0.0012998558918080041,3120007.0729378234,2020-07-24 06:00:00
"Row(start=Timestamp('2020-07-24 06:30:00'), end=Timestamp('2020-07-24 07:00:00'))",139359.18948151913,1393.5918948151916,60,0.0,302061.6087289184,0.0013037861152260888,3120133.3103328263,2020-07-24 06:30:00
"Row(start=Timestamp('2020-07-24 07:00:00'), end=Timestamp('2020-07-24 07:30:00'))",134761.27139338956,1347.6127139338957,59,0.0,332233.458868094,0.00125474047971272,3068253.0336537436,2020-07-24 07:00:00
"Row(start=Timestamp('2020-07-24 07:30:00'), end=Timestamp('2020-07-24 08:00:00'))",122210.43224780056,1222.1043224780062,60,0.0,311060.4408354305,0.0011332144188811964,3120380.789035939,2020-07-24 07:30:00
"Row(start=Timestamp('2020-07-24 08:00:00'), end=Timestamp('2020-07-24 08:30:00'))",117796.03993967215,1177.9603993967216,60,0.0,299841.56766008673,0.0010936501698058062,3120505.1710273316,2020-07-24 08:00:00
"Row(start=Timestamp('2020-07-24 08:30:00'), end=Timestamp('2020-07-24 09:00:00'))",104130.6092027914,1041.3060920279142,59,0.0,298577.7536680866,0.0009688333795360901,3068620.2526986194,2020-07-24 08:30:00
"Row(start=Timestamp('2020-07-24 09:00:00'), end=Timestamp('2020-07-24 09:30:00'))",109250.99608201275,1092.509960820127,60,0.0,299298.4279531172,0.00102159607380758,3120758.2676312164,2020-07-24 09:00:00
"Row(start=Timestamp('2020-07-24 09:30:00'), end=Timestamp('2020-07-24 10:00:00'))",115853.31447461924,1158.5331447461926,60,0.0,273314.80349815695,0.0010839556187078635,3120886.1355661033,2020-07-24 09:30:00
"Row(start=Timestamp('2020-07-24 10:00:00'), end=Timestamp('2020-07-24 10:30:00'))",127054.715092573,1270.54715092573,59,0.0,302187.76281062886,0.001172139173976694,3068996.556864132,2020-07-24 10:00:00
"Row(start=Timestamp('2020-07-24 10:30:00'), end=Timestamp('2020-07-24 11:00:00'))",142999.8105668891,1429.9981056688907,60,0.0,318811.19370501756,0.0013056202194878619,3121138.3031120203,2020-07-24 10:30:00
"Row(start=Timestamp('2020-07-24 11:00:00'), end=Timestamp('2020-07-24 11:30:00'))",138555.40016791184,1385.5540016791188,60,0.0,328988.8395772427,0.0012647458959397769,3121263.8559267987,2020-07-24 11:00:00
"Row(start=Timestamp('2020-07-24 11:30:00'), end=Timestamp('2020-07-24 12:00:00'))",145631.12580855418,1456.3112580855416,59,0.0,335811.68203857745,0.0013296145665250528,3069365.924779799,2020-07-24 11:30:00
"Row(start=Timestamp('2020-07-24 12:00:00'), end=Timestamp('2020-07-24 12:30:00'))",135137.66160298156,1351.3766160298148,60,0.0,316742.2986510443,0.0012393304511694938,3121512.9788044766,2020-07-24 12:00:00
"Row(start=Timestamp('2020-07-24 12:30:00'), end=Timestamp('2020-07-24 13:00:00'))",125174.98336025118,1251.7498336025114,60,0.0,386265.9504454755,0.0011735647126402031,3121636.629348499,2020-07-24 12:30:00
"Row(start=Timestamp('2020-07-24 13:00:00'), end=Timestamp('2020-07-24 13:30:00'))",113065.77491331763,1130.6577491331757,59,0.0,333324.1392828967,0.001064757476519861,3069731.3684999915,2020-07-24 13:00:00
"Row(start=Timestamp('2020-07-24 13:30:00'), end=Timestamp('2020-07-24 14:00:00'))",108667.70667738172,1086.6770667738174,60,0.0,376250.79983353545,0.0009445636948131129,3121885.0381040806,2020-07-24 13:30:00
"Row(start=Timestamp('2020-07-24 14:00:00'), end=Timestamp('2020-07-24 14:30:00'))",114762.08270768914,1147.6208270768918,60,0.0,365261.5883981762,0.0009956565992482182,3122009.37690248,2020-07-24 14:00:00
"Row(start=Timestamp('2020-07-24 14:30:00'), end=Timestamp('2020-07-24 15:00:00'))",116762.82591534074,1167.6282591534073,59,0.0,334272.2148075637,0.0010405099964489635,3070099.5453538555,2020-07-24 14:30:00
"Row(start=Timestamp('2020-07-24 15:00:00'), end=Timestamp('2020-07-24 15:30:00'))",133776.4201910051,1337.7642019100506,60,0.0,307867.0788120523,0.0011890235914180038,3122257.4735891474,2020-07-24 15:00:00
"Row(start=Timestamp('2020-07-24 15:30:00'), end=Timestamp('2020-07-24 16:00:00'))",134708.3179912974,1347.0831799129746,60,0.0,296886.0304574601,0.0012167971702391393,3122381.0588432318,2020-07-24 15:30:00
"Row(start=Timestamp('2020-07-24 16:00:00'), end=Timestamp('2020-07-24 16:30:00'))",147233.18487685587,1472.331848768559,59,0.0,307851.7918430654,0.001305100630629199,3070462.0553858005,2020-07-24 16:00:00
"Row(start=Timestamp('2020-07-24 16:30:00'), end=Timestamp('2020-07-24 17:00:00'))",145975.53165550306,1459.7553165550303,60,0.0,321276.3138211081,0.0012925194747609105,3122627.967772641,2020-07-24 16:30:00
"Row(start=Timestamp('2020-07-24 17:00:00'), end=Timestamp('2020-07-24 17:30:00'))",148161.22708807522,1481.612270880752,60,0.0,360042.10353313107,0.0012587195533653797,3122753.5817402303,2020-07-24 17:00:00
"Row(start=Timestamp('2020-07-24 17:30:00'), end=Timestamp('2020-07-24 18:00:00'))",135324.8891887338,1353.2488918873382,59,0.0,323615.2264219263,0.0012003834914219155,3070830.2873758785,2020-07-24 17:30:00
"Row(start=Timestamp('2020-07-24 18:00:00'), end=Timestamp('2020-07-24 18:30:00'))",120629.20558024518,1206.2920558024518,60,0.0,361203.34486488526,0.001061946367566587,3123003.8445961494,2020-07-24 18:00:00
"Row(start=Timestamp('2020-07-24 18:30:00'), end=Timestamp('2020-07-24 19:00:00'))",117089.34569892653,1170.8934569892654,60,0.0,345828.24093367753,0.0010339107738509136,3123130.869209343,2020-07-24 18:30:00
"Row(start=Timestamp('2020-07-24 19:00:00'), end=Timestamp('2020-07-24 19:30:00'))",105779.24776723112,1057.7924776723112,59,0.0,345542.35647487856,0.0009363257688915894,3071205.9440684807,2020-07-24 19:00:00
"Row(start=Timestamp('2020-07-24 19:30:00'), end=Timestamp('2020-07-24 20:00:00'))",134512.59568843714,1345.1259568843714,60,0.0,409708.64710060926,0.0011528655359716216,3123387.595973862,2020-07-24 19:30:00
"Row(start=Timestamp('2020-07-24 20:00:00'), end=Timestamp('2020-07-24 20:30:00'))",136343.2509636136,1363.432509636136,60,0.0,400651.4939235792,0.0011659662806985719,3123517.535834638,2020-07-24 20:00:00
"Row(start=Timestamp('2020-07-24 20:30:00'), end=Timestamp('2020-07-24 21:00:00'))",150101.77301667028,1501.0177301667022,59,0.0,392498.45731531706,0.0012880474578320855,3071580.225055745,2020-07-24 20:30:00
"Row(start=Timestamp('2020-07-24 21:00:00'), end=Timestamp('2020-07-24 21:30:00'))",146449.8731741012,1464.4987317410114,60,0.0,353443.79966331646,0.0012995938769134645,3123764.790143939,2020-07-24 21:00:00
"Row(start=Timestamp('2020-07-24 21:30:00'), end=Timestamp('2020-07-24 22:00:00'))",152594.02568436821,1525.9402568436817,60,0.0,375413.4693325771,0.0012980217875462302,3123892.732893508,2020-07-24 21:30:00
"Row(start=Timestamp('2020-07-24 22:00:00'), end=Timestamp('2020-07-24 22:30:00'))",139828.60446946035,1398.2860446946033,59,0.0,383563.9216854609,0.0012813860622082117,3071948.9201474884,2020-07-24 22:00:00
"Row(start=Timestamp('2020-07-24 22:30:00'), end=Timestamp('2020-07-24 23:00:00'))",123416.84153751124,1239.59021868107,60,0.0,339753.8310369577,0.001099676512380204,3124137.830243244,2020-07-24 22:30:00
"Row(start=Timestamp('2020-07-24 23:00:00'), end=Timestamp('2020-07-24 23:30:00'))",113747.29667360616,1263.858851928957,59,0.0,318592.8947047688,0.001076215076992923,3072190.166698438,2020-07-24 23:00:00
"Row(start=Timestamp('2020-07-24 23:30:00'), end=Timestamp('2020-07-25 00:00:00'))",116779.42390955565,1297.5491545506186,60,0.0,338804.13801214227,0.0010242162227529707,3124387.2925934247,2020-07-24 23:30:00
"Row(start=Timestamp('2020-07-25 00:00:00'), end=Timestamp('2020-07-25 00:30:00'))",106671.39117707193,1185.237679745244,60,0.0,275240.39446685376,0.0010095433886587863,3124513.90174398,2020-07-25 00:00:00
"Row(start=Timestamp('2020-07-25 00:30:00'), end=Timestamp('2020-07-25 01:00:00'))",113565.53996994025,1261.8393329993362,59,0.0,317840.974352728,0.0010551650668214846,3072563.0816119434,2020-07-25 00:30:00
"Row(start=Timestamp('2020-07-25 01:00:00'), end=Timestamp('2020-07-25 01:30:00'))",125326.63579343366,1392.5181754825958,60,0.0,330834.2923840424,0.0011864034424726147,3124768.4915606924,2020-07-25 01:00:00
"Row(start=Timestamp('2020-07-25 01:30:00'), end=Timestamp('2020-07-25 02:00:00'))",135102.93758891302,1501.1437509879222,60,0.0,347095.3707464031,0.001286231117291975,3124894.509108691,2020-07-25 01:30:00
"Row(start=Timestamp('2020-07-25 02:00:00'), end=Timestamp('2020-07-25 02:30:00'))",130815.94545959661,1453.510505106629,59,0.0,273845.32212048356,0.0012201012224685801,3072931.7104786513,2020-07-25 02:00:00
"Row(start=Timestamp('2020-07-25 02:30:00'), end=Timestamp('2020-07-25 03:00:00'))",134036.6752762842,1489.2963919587132,60,0.0,290170.9678520706,0.0012741784321431812,3125133.454979669,2020-07-25 02:30:00
"Row(start=Timestamp('2020-07-25 03:00:00'), end=Timestamp('2020-07-25 03:30:00'))",131625.04878681956,1462.5005420757732,60,0.0,269975.8756232583,0.0012374963469077205,3125256.3965072576,2020-07-25 03:00:00
"Row(start=Timestamp('2020-07-25 03:30:00'), end=Timestamp('2020-07-25 04:00:00'))",122027.60028094708,1355.8622253438568,59,0.0,265423.3075449358,0.0011335030793582306,3073287.6924595567,2020-07-25 03:30:00
"Row(start=Timestamp('2020-07-25 04:00:00'), end=Timestamp('2020-07-25 04:30:00'))",113578.25639666899,1261.9806266296553,60,0.0,294162.4530511911,0.001060112263304814,3125501.028105597,2020-07-25 04:00:00
"Row(start=Timestamp('2020-07-25 04:30:00'), end=Timestamp('2020-07-25 05:00:00'))",108468.80174027967,1205.2089082253299,60,0.0,313246.64269675966,0.0010116395078150979,3125626.53475526,2020-07-25 04:30:00
"Row(start=Timestamp('2020-07-25 05:00:00'), end=Timestamp('2020-07-25 05:30:00'))",103249.91315227211,1147.2212572474682,59,0.0,311667.22941189824,0.0009637707188619465,3073657.7546245717,2020-07-25 05:00:00
"Row(start=Timestamp('2020-07-25 05:30:00'), end=Timestamp('2020-07-25 06:00:00'))",117382.24673671136,1304.2471859634595,60,0.0,321540.79167911306,0.0010839556187078635,3125879.306350022,2020-07-25 05:30:00
"Row(start=Timestamp('2020-07-25 06:00:00'), end=Timestamp('2020-07-25 06:30:00'))",120932.52216266473,1343.6946906962744,60,0.0,262382.6824889259,0.0011211617337324026,3126001.2853736817,2020-07-25 06:00:00
"Row(start=Timestamp('2020-07-25 06:30:00'), end=Timestamp('2020-07-25 07:00:00'))",142264.36581624014,1580.7151757360016,59,0.0,328955.06279639044,0.00130350189567947,3074022.5581659926,2020-07-25 06:30:00
"Row(start=Timestamp('2020-07-25 07:00:00'), end=Timestamp('2020-07-25 07:30:00'))",134969.26569692887,1499.658507743654,60,0.0,305200.1685247307,0.0012521691810019045,3126247.9376610117,2020-07-25 07:00:00
"Row(start=Timestamp('2020-07-25 07:30:00'), end=Timestamp('2020-07-25 08:00:00'))",135901.58806224223,1510.0176451360246,60,0.0,262094.0158198181,0.0012513831363182878,3126369.3671500958,2020-07-25 07:30:00
"Row(start=Timestamp('2020-07-25 08:00:00'), end=Timestamp('2020-07-25 08:30:00'))",135334.56292800757,1503.7173658667512,59,0.0,314798.54968873796,0.001255806303012539,3074381.4579097335,2020-07-25 08:00:00
"Row(start=Timestamp('2020-07-25 08:30:00'), end=Timestamp('2020-07-25 09:00:00'))",128472.26777312234,1427.4696419235815,60,0.0,305591.0351054324,0.0011816871743709127,3126615.838414512,2020-07-25 08:30:00
"Row(start=Timestamp('2020-07-25 09:00:00'), end=Timestamp('2020-07-25 09:30:00'))",118478.07341973843,1316.4230379970936,60,0.0,308319.79421597195,0.001103082706009211,3126740.238969488,2020-07-25 09:00:00
"Row(start=Timestamp('2020-07-25 09:30:00'), end=Timestamp('2020-07-25 10:00:00'))",98306.23181921034,1092.2914646578924,59,0.0,268248.2396219237,0.0009168744936698807,3074751.454941131,2020-07-25 09:30:00
"Row(start=Timestamp('2020-07-25 10:00:00'), end=Timestamp('2020-07-25 10:30:00'))",109912.13407200229,1221.2459341333588,60,0.0,272239.82810233306,0.0010218580887021195,3126988.44660295,2020-07-25 10:00:00
"Row(start=Timestamp('2020-07-25 10:30:00'), end=Timestamp('2020-07-25 11:00:00'))",113135.4002488345,1257.0600027648277,60,0.0,272304.56384447153,0.0010574921143594242,3127114.9379467615,2020-07-25 10:30:00
"Row(start=Timestamp('2020-07-25 11:00:00'), end=Timestamp('2020-07-25 11:30:00'))",123323.25608914587,1370.2584009905095,59,0.0,297915.93906916055,0.0011508227079803008,3075118.480576332,2020-07-25 11:00:00
"Row(start=Timestamp('2020-07-25 11:30:00'), end=Timestamp('2020-07-25 12:00:00'))",136536.27745696923,1517.0697495218806,60,0.0,316918.40801387216,0.0012904233556045991,3127363.651437386,2020-07-25 11:30:00
"Row(start=Timestamp('2020-07-25 12:00:00'), end=Timestamp('2020-07-25 12:30:00'))",137796.48036927916,1531.0720041031016,60,0.0,320011.58820730186,0.001285183057713819,3127488.6540742894,2020-07-25 12:00:00
"Row(start=Timestamp('2020-07-25 12:30:00'), end=Timestamp('2020-07-25 13:00:00'))",145042.80660805898,1611.5867400895436,59,0.0,375381.8187761353,0.0013154924078024408,3075485.422302243,2020-07-25 12:30:00
"Row(start=Timestamp('2020-07-25 13:00:00'), end=Timestamp('2020-07-25 13:30:00'))",132201.52293389023,1468.9058103765587,60,0.0,327777.85647785524,0.0012526932107909824,3127736.551874769,2020-07-25 13:00:00
"Row(start=Timestamp('2020-07-25 13:30:00'), end=Timestamp('2020-07-25 14:00:00'))",119426.04693212354,1326.9560770235948,60,0.0,364785.7785828613,0.0011190656145760897,3127861.714301067,2020-07-25 13:30:00
"Row(start=Timestamp('2020-07-25 14:00:00'), end=Timestamp('2020-07-25 14:30:00'))",126270.24213122744,1403.0026903469716,59,0.0,389059.3845622767,0.0011031271153133702,3075850.449453938,2020-07-25 14:00:00
"Row(start=Timestamp('2020-07-25 14:30:00'), end=Timestamp('2020-07-25 15:00:00'))",108151.24748637177,1201.6805276263533,60,0.0,337032.62205409684,0.0009676210055325456,3128110.1016195905,2020-07-25 14:30:00
"Row(start=Timestamp('2020-07-25 15:00:00'), end=Timestamp('2020-07-25 15:30:00'))",116909.85699952127,1298.9984111057915,60,0.0,334119.2563815257,0.001033648758956375,3128239.155270859,2020-07-25 15:00:00
"Row(start=Timestamp('2020-07-25 15:30:00'), end=Timestamp('2020-07-25 16:00:00'))",110913.77643275139,1232.375293697238,59,0.0,293960.1137972607,0.001033848600825091,3076225.407142404,2020-07-25 15:30:00
"Row(start=Timestamp('2020-07-25 16:00:00'), end=Timestamp('2020-07-25 16:30:00'))",128703.98373535289,1430.0442637261435,60,0.0,319268.5533379123,0.0011591538934405579,3128486.418884864,2020-07-25 16:00:00
"Row(start=Timestamp('2020-07-25 16:30:00'), end=Timestamp('2020-07-25 17:00:00'))",142480.5659320721,1583.117399245245,60,0.0,317469.80796337296,0.001273392387459564,3128612.404815986,2020-07-25 16:30:00
"Row(start=Timestamp('2020-07-25 17:00:00'), end=Timestamp('2020-07-25 17:30:00'))",151746.07438096392,1686.0674931218214,59,0.0,375604.41702242306,0.0012909784719065886,3076589.6323441532,2020-07-25 17:00:00
"Row(start=Timestamp('2020-07-25 17:30:00'), end=Timestamp('2020-07-25 18:00:00'))",149455.48218365796,1660.6164687073108,60,0.0,340544.5900667517,0.0012946155939172236,3128858.533452564,2020-07-25 17:30:00
"Row(start=Timestamp('2020-07-25 18:00:00'), end=Timestamp('2020-07-25 18:30:00'))",144610.40229478877,1606.7822477198745,60,0.0,385422.88682908186,0.0012435226894821176,3128984.093292824,2020-07-25 18:00:00
"Row(start=Timestamp('2020-07-25 18:30:00'), end=Timestamp('2020-07-25 19:00:00'))",137445.954334691,1527.1772703854547,59,0.0,400371.4479826199,0.0012065119753958793,3076957.562045042,2020-07-25 18:30:00
"Row(start=Timestamp('2020-07-25 19:00:00'), end=Timestamp('2020-07-25 19:30:00'))",129142.53867761778,1434.9170964179757,60,0.0,409176.99703531055,0.0010734750229263032,3129236.0698869242,2020-07-25 19:00:00
"Row(start=Timestamp('2020-07-25 19:30:00'), end=Timestamp('2020-07-25 20:00:00'))",119311.9592603751,1325.6884362263904,60,0.0,379834.65974617586,0.0010375789823744597,3129364.908746843,2020-07-25 19:30:00
"Row(start=Timestamp('2020-07-25 20:00:00'), end=Timestamp('2020-07-25 20:30:00'))",104794.19180348467,1164.379908927607,59,0.0,362859.2500839999,0.0009408555179158239,3077333.9580869223,2020-07-25 20:00:00
"Row(start=Timestamp('2020-07-25 20:30:00'), end=Timestamp('2020-07-25 21:00:00'))",119562.58770976991,1328.4731967752207,60,0.0,316790.688809505,0.001110157108161764,3129618.550082422,2020-07-25 20:30:00
